selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
299	iphone	33	116.89	3461	8.15	14.48	114.68	11			desconocido
300	señal	515	1824.24	54271	127.73	14.41	1785.10	87			desconocido
301	wifi	11	38.96	1168	2.75	14.30	37.97	5			desconocido
302	antena	94	332.97	10020	23.58	14.24	323.81	20			desconocido
303	fabricación	10	35.42	1067	2.51	14.23	34.43	7			desconocido
304	óptimo	84	297.55	9046	21.29	14.10	287.76	37			desconocido
305	casete	39	138.15	4201	9.89	14.09	133.58	11			desconocido
306	multidisciplinar	13	46.05	1403	3.30	14.07	44.48	10			desconocido
307	standards	11	38.96	1189	2.80	14.04	37.61	10			desconocido
308	object	11	38.96	1194	2.81	13.98	37.52	5			desconocido
309	tráfico	16	56.68	1742	4.10	13.94	54.49	9			desconocido
310	interface	10	35.42	1091	2.57	13.91	34.01	7			desconocido
311	validación	18	63.76	1965	4.62	13.90	61.21	11			desconocido
312	planeación	12	42.51	1312	3.09	13.88	40.77	8			desconocido
313	rotura	45	159.40	4931	11.61	13.85	152.70	11			desconocido
314	energético	126	446.32	13817	32.52	13.84	427.38	46			desconocido
315	deseado	90	318.80	9883	23.26	13.82	305.04	53			desconocido
316	mitigar	25	88.56	2748	6.47	13.81	84.69	14			desconocido
317	herbicida	9	31.88	989	2.33	13.81	30.49	6			desconocido
318	onda	269	952.85	29657	69.80	13.77	909.74	43			desconocido
319	funciones	10	35.42	1109	2.61	13.69	33.71	6			desconocido
320	inducción	30	106.27	3328	7.83	13.68	101.11	14			desconocido
321	hebra	15	53.13	1664	3.92	13.68	50.56	7			desconocido
322	interruptor	26	92.10	2888	6.80	13.66	87.57	11			desconocido
323	genoma	78	276.29	8674	20.42	13.65	262.54	15			desconocido
324	genética	33	116.89	3668	8.63	13.65	111.10	5			desconocido
325	methods	13	46.05	1445	3.40	13.65	43.77	8			desconocido
326	mechanics	11	38.96	1223	2.88	13.65	37.03	5			desconocido
327	operacional	28	99.18	3119	7.34	13.62	94.16	12			desconocido
328	deseable	24	85.01	2674	6.29	13.62	80.70	20			desconocido
329	malicioso	10	35.42	1114	2.62	13.62	33.63	5			desconocido
330	touch	43	152.31	4812	11.33	13.56	144.23	10			desconocido
331	calefacción	30	106.27	3363	7.92	13.54	100.53	12			desconocido
332	escucha	20	70.84	2246	5.29	13.51	66.95	5			desconocido
333	metodología	74	262.12	8318	19.58	13.50	247.60	39			desconocido
334	capacidad	19	67.30	2138	5.03	13.49	63.53	6			desconocido
335	tubería	53	187.74	5970	14.05	13.47	177.13	20			desconocido
336	depuración	19	67.30	2140	5.04	13.47	63.50	12			desconocido
337	nutrient	50	177.11	5650	13.30	13.43	166.80	21			desconocido
338	egresado	11	38.96	1249	2.94	13.36	36.60	6			desconocido
339	apoptosis	10	35.42	1146	2.70	13.24	33.10	6			desconocido
340	subsistema	16	56.68	1857	4.37	13.07	52.58	12			desconocido
341	instruments	13	46.05	1511	3.56	13.05	42.69	6			desconocido
342	sincronizar	13	46.05	1516	3.57	13.01	42.61	11			desconocido
343	fiabilidad	33	116.89	3857	9.08	12.98	108.02	18			desconocido
344	magnetismo	11	38.96	1286	3.03	12.98	36.00	5			desconocido
345	membrana	125	442.78	14617	34.40	12.97	409.07	19			desconocido
346	tesla	30	106.27	3511	8.26	12.96	98.13	12			desconocido
347	empaque	10	35.42	1173	2.76	12.93	32.67	8			desconocido
348	redes	30	106.27	3521	8.29	12.92	97.97	19			desconocido
349	ozono	16	56.68	1878	4.42	12.92	52.25	7			desconocido
350	bicicleta	112	396.73	13223	31.12	12.85	364.54	11			desconocido
351	desperdicio	12	42.51	1416	3.33	12.85	39.07	11			desconocido
352	productividad	51	180.65	6027	14.19	12.84	165.90	30			desconocido
353	aerosol	13	46.05	1538	3.62	12.82	42.26	6			desconocido
354	intracelular	13	46.05	1540	3.62	12.80	42.23	5			desconocido
355	funcionalidad	61	216.07	7245	17.05	12.77	197.87	38			desconocido
356	curvatura	36	127.52	4281	10.08	12.75	116.69	10			desconocido
357	philips	38	134.60	4538	10.68	12.70	122.88	11			desconocido
358	remoción	15	53.13	1793	4.22	12.69	48.48	8			desconocido
359	caché	20	70.84	2397	5.64	12.65	64.54	8			desconocido
360	elástico	29	102.72	3479	8.19	12.64	93.53	10			desconocido
361	interconexión	17	60.22	2045	4.81	12.61	54.74	12			desconocido
362	viabilidad	28	99.18	3370	7.93	12.60	90.14	19			desconocido
363	flexión	18	63.76	2175	5.12	12.55	57.81	6			desconocido
364	sensor	77	272.75	9374	22.06	12.46	246.25	37			desconocido
365	amplificador	28	99.18	3409	8.02	12.46	89.54	15			desconocido
366	cable	193	683.65	23531	55.38	12.44	616.69	50			desconocido
367	central	165	584.46	20191	47.52	12.39	526.11	28			desconocido
368	factible	19	67.30	2328	5.48	12.38	60.54	18			desconocido
369	almacenar	120	425.06	14707	34.61	12.37	382.28	60			desconocido
370	degradación	53	187.74	6516	15.34	12.33	168.54	20			desconocido
371	gestión	118	417.98	14543	34.23	12.30	374.69	43			desconocido
372	calentar	48	170.03	5918	13.93	12.30	152.39	19			desconocido
373	automatizado	22	77.93	2714	6.39	12.29	69.82	18			desconocido
374	satélite	151	534.87	18640	43.87	12.28	479.04	20			desconocido
375	mutación	83	294.00	10278	24.19	12.24	262.83	16			desconocido
376	aislante	12	42.51	1490	3.51	12.21	37.94	6			desconocido
377	bombeo	17	60.22	2113	4.97	12.20	53.72	11			desconocido
