selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
389	alélico	13	21.57	153	0.36	65.36	81.94	8			desconocido
390	gripal	7	11.61	83	0.20	64.83	44.01	5			desconocido
391	sudorípara	7	11.61	83	0.20	64.83	44.01	6			desconocido
392	miocárdico	15	24.88	178	0.42	64.77	94.29	11			desconocido
393	neuromuscular	8	13.27	95	0.22	64.72	50.28	6			desconocido
394	adenoviru	13	21.57	155	0.36	64.44	81.59	9			desconocido
395	ortopedia	13	21.57	155	0.36	64.44	81.59	5	Q216685		desconocido
396	enfermedades	618	1025.22	7404	17.43	64.10	3872.66	343			desconocido
397	inactiir	11	18.25	132	0.31	63.99	68.89	7			desconocido
398	inmunofluorescencia	9	14.93	108	0.25	63.99	56.37	9			desconocido
399	helenismos	8	13.27	96	0.23	63.99	50.10	8			desconocido
400	esclerótica	13	21.57	157	0.37	63.54	81.25	6			desconocido
401	espástico	10	16.59	121	0.28	63.41	62.46	5			desconocido
402	histopatológico	10	16.59	121	0.28	63.41	62.46	7			desconocido
403	deformidad	82	136.03	997	2.35	63.08	511.37	34			desconocido
404	amplicón	6	9.95	73	0.17	63.03	37.41	5			desconocido
405	salbutamol	6	9.95	73	0.17	63.03	37.41	5			desconocido
406	glucógeno	57	94.56	696	1.64	62.78	354.96	9			desconocido
407	leeuwenhoek	17	28.20	208	0.49	62.65	105.80	10			desconocido
408	etólogo	12	19.91	147	0.35	62.56	74.65	5			desconocido
409	ipsilateral	8	13.27	98	0.23	62.56	49.77	5			desconocido
410	contralateral	14	23.22	172	0.40	62.37	87.01	8			desconocido
411	proteómica	13	21.57	160	0.38	62.24	80.74	9			desconocido
412	klebsiella	14	23.22	173	0.41	61.97	86.84	9			desconocido
413	neoplásica	8	13.27	99	0.23	61.88	49.60	5			desconocido
414	metástasis	10	16.59	124	0.29	61.74	61.96	6			desconocido
415	neutrófilo	39	64.70	484	1.14	61.68	241.57	19			desconocido
416	apnea	38	63.04	472	1.11	61.63	235.31	17			desconocido
417	segmentario	16	26.54	199	0.47	61.54	99.03	10			desconocido
418	cicatrización	47	77.97	586	1.38	61.37	290.68	39			desconocido
419	deglución	21	34.84	262	0.62	61.33	129.85	17			desconocido
420	patogénico	17	28.20	213	0.50	61.05	104.97	14			desconocido
421	endoscopio	11	18.25	138	0.32	60.96	67.89	8			desconocido
422	trombosis	7	11.61	88	0.21	60.83	43.17	5			desconocido
423	mielina	29	48.11	365	0.86	60.75	178.79	16			desconocido
424	exacerbación	17	28.20	214	0.50	60.74	104.80	11			desconocido
425	floricultura	18	29.86	227	0.53	60.62	110.90	5	Q199169	5	especifico
426	recesivo	120	199.07	1514	3.56	60.59	739.24	49			desconocido
427	poligénico	8	13.27	101	0.24	60.55	49.27	6			desconocido
428	genómico	113	187.46	1427	3.36	60.53	695.90	48	Q222046	2	muy_generico
429	tinbergen	9	14.93	114	0.27	60.33	55.37	6			desconocido
430	auscultación	16	26.54	203	0.48	60.22	98.38	15			desconocido
431	alélica	10	16.59	127	0.30	60.16	61.47	7			desconocido
432	microbio	84	139.35	1068	2.51	60.08	516.14	22			desconocido
433	permacultura	15	24.88	192	0.45	59.65	91.96	11			desconocido
434	irritant	10	16.59	128	0.30	59.65	61.31	6			desconocido
435	micropartícula	5	8.29	64	0.15	59.65	30.65	5			desconocido
436	amoxicilina	13	21.57	167	0.39	59.42	79.60	7			desconocido
437	oculomotor	8	13.27	103	0.24	59.27	48.95	6			desconocido
438	xenobiótico	11	18.25	142	0.33	59.10	67.25	5			desconocido
439	sistólico	27	44.79	349	0.82	59.02	164.99	13			desconocido
440	hematología	18	29.86	234	0.55	58.65	109.78	8	Q103824		desconocido
441	arterioso	11	18.25	143	0.34	58.65	67.09	5			desconocido
442	hernia	8	13.27	104	0.24	58.65	48.79	7			desconocido
443	torácica	7	11.61	91	0.21	58.65	42.69	5			desconocido
444	isquémica	6	9.95	78	0.18	58.65	36.59	6			desconocido
445	abiótico	5	8.29	65	0.15	58.65	30.50	5			desconocido
446	presináptico	24	39.81	313	0.74	58.45	146.22	6			desconocido
447	carcinoma	17	28.20	222	0.52	58.37	103.53	11			desconocido
448	neuropático	13	21.57	170	0.40	58.28	79.13	11			desconocido
449	propiocepción	9	14.93	118	0.28	58.12	54.74	7			desconocido
450	anestesiólogo	7	11.61	92	0.22	57.96	42.54	5			desconocido
451	obstrucción	13	21.57	171	0.40	57.91	78.98	11			desconocido
452	aberrante	21	34.84	277	0.65	57.74	127.46	10			desconocido
453	histológico	41	68.02	541	1.27	57.71	248.81	26			desconocido
454	implantabl	5	8.29	66	0.16	57.69	30.34	5			desconocido
455	respiratoria	5	8.29	66	0.16	57.69	30.34	5			desconocido
456	poliomielitis	33	54.74	436	1.03	57.63	200.18	7			desconocido
457	hipóxico	8	13.27	106	0.25	57.46	48.48	7			desconocido
458	suturar	8	13.27	106	0.25	57.46	48.48	8			desconocido
459	ecólogo	29	48.11	386	0.91	57.17	175.48	17			desconocido
460	hectolitro	18	29.86	240	0.56	57.07	108.85	5			desconocido
461	tumoración	6	9.95	80	0.19	57.07	36.28	6			desconocido
462	hipotonía	11	18.25	147	0.35	56.93	66.47	9			desconocido
463	adenopatía	8	13.27	107	0.25	56.88	48.33	7			desconocido
464	cicatricial	8	13.27	107	0.25	56.88	48.33	7			desconocido
465	comorbilidad	21	34.84	281	0.66	56.85	126.84	14			desconocido
466	sequencing	12	19.91	161	0.38	56.69	72.42	7			desconocido
467	biomolécula	28	46.45	376	0.88	56.63	168.92	19			desconocido
468	asma	34	56.40	457	1.08	56.57	205.05	19	Q35869		desconocido
469	medlineplus	21	34.84	283	0.67	56.41	126.54	21			desconocido
470	esternón	47	77.97	634	1.49	56.36	283.11	16			desconocido
471	extirpado	8	13.27	108	0.25	56.31	48.18	7			desconocido
472	génico	154	255.47	2084	4.90	56.16	926.64	59			desconocido
473	embolización	7	11.61	95	0.22	55.99	42.08	6			desconocido
474	ronquido	7	11.61	95	0.22	55.99	42.08	6			desconocido
475	génica	10	16.59	136	0.32	55.86	60.07	9			desconocido
476	pathology	18	29.86	245	0.58	55.81	108.10	5			desconocido
477	ciclosporina	8	13.27	109	0.26	55.75	48.03	5			desconocido
478	nosocomial	8	13.27	109	0.26	55.75	48.03	6			desconocido
479	silico	9	14.93	123	0.29	55.57	53.97	7			desconocido
480	injerto	6	9.95	82	0.19	55.57	35.98	5			desconocido
481	ataxio	13	21.57	178	0.42	55.45	77.91	9			desconocido
482	surfactante	10	16.59	137	0.32	55.42	59.92	5			desconocido
483	nasal	21	34.84	288	0.68	55.36	125.79	11			desconocido
484	agenesia	8	13.27	110	0.26	55.20	47.88	7			desconocido
485	traumatismo	8	13.27	110	0.26	55.20	47.88	8			desconocido
486	mucina	9	14.93	124	0.29	55.08	53.82	7			desconocido
487	protozoario	9	14.93	124	0.29	55.08	53.82	5			desconocido
488	tendinoso	9	14.93	124	0.29	55.08	53.82	8			desconocido
489	alérgeno	31	51.43	428	1.01	54.96	185.26	10			desconocido
490	streptococcus	39	64.70	540	1.27	54.79	232.85	18			desconocido
491	eritromicín	8	13.27	111	0.26	54.67	47.73	5			desconocido
492	intubación	20	33.18	279	0.66	54.35	119.10	14			desconocido
493	dificultad	31	51.43	433	1.02	54.28	184.53	24			desconocido
494	physiological	13	21.57	182	0.43	54.14	77.32	5			desconocido
495	hemático	7	11.61	98	0.23	54.14	41.64	6			desconocido
496	hospedero	21	34.84	296	0.70	53.75	124.62	5			desconocido
497	invasivo	114	189.12	1607	3.78	53.74	676.47	64			desconocido
498	prolapso	15	24.88	212	0.50	53.59	88.93	7			desconocido
499	antigénico	21	34.84	297	0.70	53.55	124.47	9			desconocido
500	sinauer	12	19.91	170	0.40	53.46	71.09	8			desconocido
