selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
323	calcular	138	1129.92	23772	55.95	20.31	567.89	52			desconocido
324	aplicado	98	802.41	16918	39.82	20.26	402.88	45			desconocido
325	helio	16	131.01	2764	6.51	20.25	65.76	7			desconocido
326	métrico	30	245.64	5206	12.25	20.16	123.03	8			desconocido
327	interactuar	47	384.83	8175	19.24	20.11	192.55	23			desconocido
328	tridimensional	30	245.64	5229	12.31	20.07	122.78	19			desconocido
329	modelar	32	262.01	5605	13.19	19.97	130.67	20			desconocido
330	simétrico	35	286.58	6161	14.50	19.87	142.59	17			desconocido
331	descomponer	19	155.57	3357	7.90	19.80	77.27	13			desconocido
332	deslizamiento	27	221.07	4771	11.23	19.79	109.80	8			desconocido
333	infrarrojo	13	106.44	2299	5.41	19.78	52.85	5			desconocido
334	orbitar	21	171.95	3756	8.84	19.55	84.92	9			desconocido
335	espectral	32	262.01	5743	13.52	19.49	129.19	9			desconocido
336	propagar	34	278.39	6129	14.43	19.40	136.98	22			desconocido
337	refracción	11	90.07	1992	4.69	19.31	44.22	8			desconocido
338	masa	316	2587.36	57378	135.05	19.26	1268.71	63			desconocido
339	maxwell	28	229.26	5092	11.98	19.23	112.33	16			desconocido
340	absorbido	12	98.25	2185	5.14	19.21	48.12	9			desconocido
341	múltiplo	10	81.88	1828	4.30	19.13	40.02	7			desconocido
342	láser	26	212.88	4758	11.20	19.11	104.00	6			desconocido
343	gauss	9	73.69	1651	3.89	19.06	35.96	6			desconocido
344	geometría	64	524.02	11770	27.70	19.01	255.40	30			desconocido
345	galileo	24	196.51	4425	10.41	18.97	95.66	12			desconocido
346	singularidad	20	163.76	3686	8.68	18.97	79.73	6			desconocido
347	cristalino	29	237.45	5376	12.65	18.86	115.29	12			desconocido
348	compton	12	98.25	2229	5.25	18.82	47.66	5			desconocido
349	gross	10	81.88	1874	4.41	18.66	39.55	7			desconocido
350	empírico	27	221.07	5101	12.01	18.51	106.37	19			desconocido
351	simplificación	10	81.88	1889	4.45	18.51	39.40	9			desconocido
352	simulación	43	352.08	8127	19.13	18.50	169.37	23			desconocido
353	parámetro	80	655.03	15215	35.81	18.38	314.15	46			desconocido
354	resultante	71	581.34	13582	31.97	18.28	278.03	25			desconocido
355	calculado	17	139.19	3259	7.67	18.24	66.50	12			desconocido
356	absorción	40	327.51	7685	18.09	18.20	156.31	19			desconocido
357	espectro	71	581.34	13738	32.33	18.07	276.49	24			desconocido
358	nótese	12	98.25	2329	5.48	18.01	46.66	9			desconocido
359	mecánico	142	1162.68	27592	64.94	17.99	551.85	47	Q41217	1	muy_generico
360	inferir	12	98.25	2349	5.53	17.86	46.47	8			desconocido
361	álgebra	32	262.01	6268	14.75	17.85	123.88	12			desconocido
362	suposición	19	155.57	3724	8.76	17.84	73.53	14			desconocido
363	inversa	11	90.07	2181	5.13	17.63	42.33	5			desconocido
364	desplazamiento	77	630.47	15295	36.00	17.60	296.04	24			desconocido
365	fenómeno	206	1686.70	41064	96.65	17.53	790.62	77			desconocido
366	molécula	100	818.79	19938	46.93	17.53	383.76	28			desconocido
367	superposición	14	114.63	2813	6.62	17.40	53.52	7			desconocido
368	colapso	55	450.33	11054	26.02	17.39	210.23	13			desconocido
369	celeste	45	368.45	9105	21.43	17.27	171.44	13			desconocido
370	dimensión	204	1670.32	41555	97.80	17.16	774.60	53			desconocido
371	cociente	12	98.25	2453	5.77	17.10	45.49	9			desconocido
372	experimento	122	998.92	25159	59.21	16.95	460.41	37			desconocido
373	rayo	90	736.91	18623	43.83	16.89	339.07	23			desconocido
374	simplificar	24	196.51	4974	11.71	16.86	90.35	17			desconocido
375	discreto	42	343.89	8786	20.68	16.71	157.37	17			desconocido
376	fluido	19	155.57	3976	9.36	16.70	71.18	15			desconocido
377	formular	39	319.33	8230	19.37	16.56	145.49	22			desconocido
378	silicio	16	131.01	3398	8.00	16.45	59.50	7			desconocido
379	compresión	37	302.95	7935	18.68	16.29	136.90	17			desconocido
380	campo	926	7581.96	199246	468.95	16.24	3420.51	122			desconocido
381	isótopo	17	139.19	3677	8.65	16.15	62.63	5			desconocido
382	vibración	23	188.32	5002	11.77	16.07	84.50	14			desconocido
383	intrínseco	16	131.01	3481	8.19	16.06	58.77	10			desconocido
384	definir él	15	122.82	3267	7.69	16.04	55.07	13			desconocido
385	postulado	14	114.63	3054	7.19	16.02	51.35	8			desconocido
386	rotar	12	98.25	2622	6.17	15.99	43.98	7			desconocido
387	plástico	57	466.71	12497	29.41	15.94	208.54	10			desconocido
388	proporcional	43	352.08	9435	22.21	15.92	157.26	25			desconocido
389	hidrocarburo	17	139.19	3731	8.78	15.92	62.16	7			desconocido
390	geológico	53	433.96	11644	27.41	15.90	193.70	19			desconocido
391	acoplado	13	106.44	2860	6.73	15.88	47.48	7			desconocido
392	constante	226	1850.46	49815	117.25	15.85	824.57	63			desconocido
393	acelerador	12	98.25	2654	6.25	15.80	43.71	6			desconocido
394	teorema	12	98.25	2674	6.29	15.68	43.54	10			desconocido
395	óptico	67	548.59	15348	36.12	15.25	239.61	14			desconocido
396	térmico	70	573.15	16252	38.25	15.04	248.58	27			desconocido
397	expresar él	15	122.82	3497	8.23	14.98	53.15	13			desconocido
398	dado	74	605.90	17279	40.67	14.96	262.00	38			desconocido
399	principio	9	73.69	2108	4.96	14.91	31.81	7			desconocido
400	numérico	40	327.51	9387	22.09	14.88	141.25	27			desconocido
401	presión	260	2128.84	61313	144.31	14.81	915.73	51			desconocido
402	giro	69	564.96	16318	38.41	14.77	242.65	21			desconocido
403	planetario	36	294.76	8535	20.09	14.73	126.43	15			desconocido
404	analogía	17	139.19	4034	9.49	14.72	59.68	12			desconocido
405	probabilidad	82	671.40	19555	46.03	14.65	287.09	28			desconocido
406	viceversa	19	155.57	4594	10.81	14.44	66.03	16			desconocido
407	grosor	24	196.51	5809	13.67	14.43	83.36	8			desconocido
408	enfriamiento	15	122.82	3641	8.57	14.39	52.02	12			desconocido
409	equivalencia	14	114.63	3407	8.02	14.35	48.49	9			desconocido
410	observador	46	376.64	11219	26.41	14.32	159.12	16			desconocido
411	cuantitativo	15	122.82	3676	8.65	14.25	51.75	9			desconocido
412	deriva	24	196.51	5953	14.01	14.08	82.27	10			desconocido
413	operador	82	671.40	20547	48.36	13.94	279.53	22			desconocido
414	movimiento	747	6116.33	187694	441.76	13.90	2542.63	88			desconocido
415	generalizar	19	155.57	4785	11.26	13.86	64.59	15			desconocido
416	atmósfera	72	589.53	18174	42.77	13.83	244.46	27			desconocido
417	astronomía	15	122.82	3792	8.92	13.81	50.89	6			desconocido
418	observación	114	933.42	28850	67.90	13.80	386.51	41			desconocido
419	irreversible	9	73.69	2280	5.37	13.78	30.50	6			desconocido
420	correlación	19	155.57	4849	11.41	13.68	64.12	10			desconocido
421	gibbs	12	98.25	3067	7.22	13.66	40.47	6			desconocido
422	elemental	32	262.01	8194	19.29	13.64	107.80	19			desconocido
423	colisión	26	212.88	6675	15.71	13.60	87.46	14			desconocido
424	manto	34	278.39	8737	20.56	13.59	114.31	7			desconocido
425	medido	12	98.25	3116	7.33	13.45	40.11	8			desconocido
426	variable	78	638.65	20273	47.72	13.43	260.59	27			desconocido
427	comportamiento	158	1293.68	41135	96.82	13.41	527.38	61			desconocido
428	nulo	37	302.95	9641	22.69	13.40	123.44	19			desconocido
429	dispersión	28	229.26	7303	17.19	13.39	93.37	18			desconocido
430	corteza	50	409.39	13091	30.81	13.33	166.37	7			desconocido
431	telescopio	33	270.20	8711	20.50	13.23	109.30	11			desconocido
432	océano	138	1129.92	36560	86.05	13.18	456.16	15			desconocido
433	neto	23	188.32	6090	14.33	13.18	76.05	11			desconocido
434	ángulo	99	810.60	26248	61.78	13.17	327.11	24			desconocido
435	deducir	34	278.39	9044	21.29	13.12	112.13	27			desconocido
436	escribir él	11	90.07	2928	6.89	13.11	36.26	8			desconocido
437	aleatorio	36	294.76	9597	22.59	13.10	118.58	16			desconocido
438	cero	63	515.84	16796	39.53	13.09	207.51	31			desconocido
439	periódico	37	302.95	9975	23.48	12.95	121.11	14			desconocido
440	geométrico	48	393.02	12952	30.48	12.94	157.04	26			desconocido
441	analítico	22	180.13	6024	14.18	12.75	71.38	14			desconocido
442	diagrama	31	253.82	8491	19.98	12.74	100.56	14			desconocido
443	experimental	84	687.78	23298	54.83	12.58	270.55	46			desconocido
444	exponencial	10	81.88	2787	6.56	12.52	32.12	5			desconocido
445	incidir	13	106.44	3636	8.56	12.48	41.67	7			desconocido
