selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
45	intermolecular	17	148.25	342	0.80	193.76	144.38	11			desconocido
46	silico	6	52.32	123	0.29	189.96	50.73	6			desconocido
47	ionización	60	523.24	1234	2.90	189.31	506.86	20			desconocido
48	toxicológico	14	122.09	296	0.70	183.90	117.48	10			desconocido
49	excitado	51	444.75	1103	2.60	179.58	425.60	20			desconocido
50	fisicoquímico	8	69.77	179	0.42	173.30	66.21	5	Q11372	1	muy_generico
51	cinética	7	61.04	163	0.38	166.21	57.36	5			desconocido
52	biodisponibilidad	25	218.02	586	1.38	165.07	204.54	6			desconocido
53	conformacional	18	156.97	438	1.03	158.75	145.90	11			desconocido
54	inelástico	9	78.49	225	0.53	154.34	72.46	6			desconocido
55	analizador	41	357.55	1039	2.45	152.18	328.95	9			desconocido
56	enzimático	68	593.01	1733	4.08	151.28	544.80	12			desconocido
57	dipolar	18	156.97	469	1.10	147.84	143.40	9			desconocido
58	orbital	78	680.21	2044	4.81	146.96	620.52	17			desconocido
59	inorgánico	101	880.79	2651	6.24	146.72	803.16	29			desconocido
60	subdisciplina	12	104.65	315	0.74	146.70	95.42	8			desconocido
61	proteica	13	113.37	347	0.82	144.18	102.93	7			desconocido
62	reactivo	104	906.95	2869	6.75	139.33	816.54	21			desconocido
63	péptido	79	688.93	2273	5.35	133.38	613.54	12			desconocido
64	molécula	674	5877.74	19938	46.93	129.60	5196.75	91			desconocido
65	macromolecular	5	43.60	153	0.36	125.14	38.21	5			desconocido
66	isotópico	22	191.85	678	1.60	124.23	167.81	11			desconocido
67	rotacional	29	252.90	911	2.14	121.79	220.08	8			desconocido
68	chemistry	87	758.70	2753	6.48	120.88	658.97	24			desconocido
69	radiactividad	26	226.74	824	1.94	120.69	196.85	6			desconocido
70	farmacéuticas	7	61.04	223	0.52	120.04	52.93	5			desconocido
71	peptídico	16	139.53	512	1.21	119.49	120.83	5			desconocido
