selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
260	electrodomésticos	9	19.91	268	0.63	32.62	44.99	9			desconocido
261	pelli	10	22.12	298	0.70	32.59	49.97	6			desconocido
262	erlach	8	17.69	239	0.56	32.51	39.94	5			desconocido
263	modernista	12	26.54	366	0.86	31.82	59.42	9			desconocido
264	nôtre	9	19.91	276	0.65	31.64	44.47	7			desconocido
265	perret	17	37.60	523	1.23	31.54	83.89	5			desconocido
266	niemeyer	41	90.68	1268	2.98	31.37	201.90	13			desconocido
267	prefabricado	34	75.20	1068	2.51	30.87	166.39	14			desconocido
268	vignola	13	28.75	409	0.96	30.82	63.58	11			desconocido
269	vernáculo	77	170.30	2429	5.72	30.73	376.17	34			desconocido
270	almohadillado	20	44.23	634	1.49	30.58	97.52	13			desconocido
271	ecléctico	129	285.31	4093	9.63	30.55	628.74	65			desconocido
272	acristalado	35	77.41	1115	2.62	30.42	170.31	19			desconocido
273	pritzker	21	46.45	671	1.58	30.33	102.06	13			desconocido
274	curvilíneo	18	39.81	576	1.36	30.28	87.43	14			desconocido
275	salesas	9	19.91	290	0.68	30.07	43.59	6			desconocido
276	theotokos	14	30.96	452	1.06	30.00	67.76	6			desconocido
277	isfahán	35	77.41	1132	2.66	29.95	169.27	6			desconocido
278	futurismo	20	44.23	647	1.52	29.94	96.72	8			desconocido
279	wren	34	75.20	1101	2.59	29.91	164.35	14			desconocido
280	mudéjar	14	30.96	456	1.07	29.73	67.52	8			desconocido
281	clasicista	67	148.19	2191	5.16	29.61	322.59	29			desconocido
282	mahal	39	86.26	1281	3.01	29.48	187.44	8			desconocido
283	dormición	15	33.18	495	1.17	29.33	71.95	9			desconocido
284	constructivo	201	444.56	6661	15.68	29.21	962.51	86			desconocido
285	edículo	9	19.91	299	0.70	29.13	43.05	8			desconocido
286	proyectista	7	15.48	233	0.55	29.08	33.46	7			desconocido
287	regionalismo	14	30.96	468	1.10	28.95	66.80	7			desconocido
288	tatami	7	15.48	234	0.55	28.95	33.40	5			desconocido
289	historiado	13	28.75	435	1.02	28.92	62.01	7			desconocido
290	owings	13	28.75	437	1.03	28.78	61.89	7			desconocido
291	istanbul	23	50.87	774	1.82	28.75	109.45	5			desconocido
292	decorativo	350	774.10	11790	27.75	28.72	1664.80	142			desconocido
293	ornamentado	56	123.86	1890	4.45	28.66	266.16	39			desconocido
294	ilusionista	7	15.48	239	0.56	28.32	33.11	5			desconocido
295	sobriedad	39	86.26	1333	3.14	28.29	184.40	28			desconocido
296	ventilar	15	33.18	514	1.21	28.22	70.85	9			desconocido
297	exedra	8	17.69	276	0.65	28.02	37.68	5			desconocido
298	fontane	14	30.96	489	1.15	27.67	65.60	5			desconocido
299	triglifo	9	19.91	316	0.74	27.52	42.08	6			desconocido
300	cluny	39	86.26	1372	3.23	27.46	182.20	11			desconocido
301	mixtilíneo	10	22.12	356	0.84	27.13	46.48	7			desconocido
302	lahore	45	99.53	1603	3.77	27.11	209.13	5			desconocido
303	giralda	17	37.60	606	1.43	27.09	78.98	8			desconocido
304	ablución	10	22.12	357	0.84	27.05	46.43	9			desconocido
305	románico	29	64.14	1045	2.46	26.79	134.12	9			desconocido
306	manierismo	29	64.14	1048	2.47	26.72	133.96	17			desconocido
307	parteluz	9	19.91	326	0.77	26.65	41.53	6			desconocido
308	voladizo	20	44.23	725	1.71	26.63	92.26	12			desconocido
309	villette	12	26.54	436	1.03	26.57	55.30	5			desconocido
310	dessau	26	57.50	951	2.24	26.39	119.49	7			desconocido
311	cisterciens	17	37.60	624	1.47	26.29	78.01	9			desconocido
312	empalizada	7	15.48	258	0.61	26.18	32.07	6			desconocido
313	cortona	20	44.23	740	1.74	26.08	91.46	5			desconocido
314	octogonal	102	225.60	3799	8.94	25.90	465.16	52			desconocido
315	erigida	13	28.75	485	1.14	25.85	59.24	12			desconocido
316	voluta	31	68.56	1165	2.74	25.66	140.83	18			desconocido
317	exuberancia	12	26.54	452	1.06	25.60	54.46	10			desconocido
318	metopa	13	28.75	491	1.16	25.53	58.93	8			desconocido
319	velde	16	35.39	606	1.43	25.46	72.44	9			desconocido
320	jónico	48	106.16	1843	4.34	25.10	216.06	27			desconocido
321	crucería	68	150.40	2636	6.20	24.86	304.81	31			desconocido
322	poligonal	70	154.82	2714	6.39	24.85	313.76	43			desconocido
323	mausoleo	124	274.25	4810	11.32	24.84	555.68	35			desconocido
324	urbanismo	96	212.33	3734	8.79	24.77	429.70	43			desconocido
325	bizantina	7	15.48	273	0.64	24.70	31.30	7			desconocido
326	esgrafiado	13	28.75	508	1.20	24.65	58.07	5			desconocido
327	rococó	24	53.08	950	2.24	24.33	106.61	15			desconocido
328	cenotafio	16	35.39	645	1.52	23.88	70.50	6			desconocido
329	grandiosidad	9	19.91	363	0.85	23.87	39.65	8			desconocido
330	brunelleschi	13	28.75	529	1.25	23.65	57.05	7			desconocido
331	rascacielos	151	333.97	6168	14.52	23.56	661.53	38			desconocido
332	baldassare	9	19.91	369	0.87	23.47	39.36	5			desconocido
333	cóncava	9	19.91	369	0.87	23.47	39.36	6			desconocido
334	sobrio	74	163.67	3046	7.17	23.37	323.09	40			desconocido
335	cisterciense	43	95.10	1783	4.20	23.20	187.13	21			desconocido
336	urbanista	22	48.66	915	2.15	23.13	95.61	15			desconocido
337	encalado	12	26.54	500	1.18	23.08	52.11	11			desconocido
338	aljafería	9	19.91	375	0.88	23.08	39.08	5			desconocido
339	selim	36	79.62	1501	3.53	23.07	156.28	7			desconocido
340	magnificencia	13	28.75	542	1.28	23.07	56.44	10			desconocido
341	paleocristián	14	30.96	584	1.37	23.06	60.76	10			desconocido
342	sasánida	13	28.75	543	1.28	23.02	56.39	5			desconocido
343	hannes	16	35.39	671	1.58	22.93	69.28	6			desconocido
344	moneo	12	26.54	506	1.19	22.80	51.83	6			desconocido
345	rathaus	7	15.48	296	0.70	22.74	30.20	5			desconocido
346	academicismo	15	33.18	638	1.50	22.60	64.54	13			desconocido
347	fachada	21	46.45	897	2.11	22.50	90.18	12			desconocido
348	konstantín	26	57.50	1123	2.64	22.25	111.10	7			desconocido
349	entablamento	38	84.05	1646	3.87	22.18	162.16	17			desconocido
350	porche	33	72.99	1430	3.37	22.17	140.80	27			desconocido
351	horizontalidad	8	17.69	347	0.82	22.15	34.12	7			desconocido
352	egas	16	35.39	696	1.64	22.09	68.15	6			desconocido
353	tipológico	11	24.33	480	1.13	22.02	46.79	10			desconocido
354	église	19	42.02	831	1.96	21.96	80.73	12			desconocido
355	vandelvira	9	19.91	395	0.93	21.89	38.18	5			desconocido
356	morisco	33	72.99	1452	3.42	21.83	139.83	12			desconocido
357	expresionismo	54	119.43	2386	5.62	21.74	228.37	22			desconocido
358	neoclásica	17	37.60	751	1.77	21.74	71.90	16			desconocido
359	ligereza	26	57.50	1161	2.73	21.50	109.43	21			desconocido
360	manierista	50	110.59	2238	5.27	21.45	210.21	22			desconocido
361	policromada	9	19.91	404	0.95	21.39	37.79	7			desconocido
362	balaustrada	39	86.26	1755	4.13	21.33	163.56	24			desconocido
363	soportal	16	35.39	720	1.69	21.33	67.10	11			desconocido
364	perrault	18	39.81	812	1.91	21.28	75.40	6			desconocido
365	siciliano	32	70.78	1449	3.41	21.20	133.82	7			desconocido
366	congregacional	9	19.91	408	0.96	21.17	37.62	7			desconocido
367	palmeta	8	17.69	366	0.86	20.98	33.30	6			desconocido
368	frontón	147	325.12	6742	15.87	20.92	611.12	50			desconocido
369	reurbanización	8	17.69	367	0.86	20.92	33.25	6			desconocido
370	prefabricada	11	24.33	508	1.20	20.78	45.58	6			desconocido
371	monástica	22	48.66	1017	2.39	20.76	91.13	14			desconocido
372	reconstruido	119	263.20	5507	12.96	20.73	492.66	61			desconocido
373	apuntado	85	188.00	3942	9.28	20.69	351.55	37			desconocido
374	cerramiento	21	46.45	975	2.29	20.66	86.81	13			desconocido
375	capitel	149	329.55	6928	16.31	20.63	615.51	60			desconocido
376	burnham	28	61.93	1308	3.08	20.53	115.41	5			desconocido
377	teja	99	218.96	4628	10.89	20.52	407.94	42			desconocido
378	fust	10	22.12	470	1.11	20.41	41.10	8			desconocido
379	pechina	31	68.56	1463	3.44	20.32	127.17	14			desconocido
