selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
163	estanque	23	435.44	6851	16.12	27.09	107.39	11			desconocido
164	leña	10	189.32	2997	7.05	26.93	46.57	7			desconocido
165	dióxido	22	416.51	6647	15.64	26.71	102.12	10			desconocido
166	amazónico	17	321.85	5172	12.17	26.52	78.68	11			desconocido
167	suelo	250	4733.06	77217	181.74	26.12	1149.82	59			desconocido
168	diqu	7	132.53	2182	5.14	25.89	32.07	6			desconocido
169	quercus	15	283.98	4691	11.04	25.80	68.63	10			desconocido
170	flora	48	908.75	15030	35.37	25.77	219.50	25			desconocido
171	cuerpos	8	151.46	2516	5.92	25.66	36.52	8			desconocido
172	productividad	19	359.71	6027	14.19	25.44	86.41	10			desconocido
173	inundar	16	302.92	5075	11.94	25.44	72.77	10			desconocido
174	cálido	56	1060.20	17937	42.22	25.19	253.64	22			desconocido
175	hábitat	90	1703.90	28965	68.17	25.07	406.81	33			desconocido
176	aluvial	10	189.32	3232	7.61	24.96	45.12	8			desconocido
177	perenne	26	492.24	8453	19.90	24.81	117.02	14			desconocido
178	arenoso	16	302.92	5327	12.54	24.23	71.28	13			desconocido
179	montana	31	586.90	10354	24.37	24.15	137.91	5			desconocido
180	climático	74	1400.98	24834	58.45	24.04	328.54	35			desconocido
181	degradado	8	151.46	2766	6.51	23.33	35.06	6			desconocido
182	vegetal	12	227.19	4172	9.82	23.20	52.46	5			desconocido
183	helada	14	265.05	4981	11.72	22.67	60.59	8			desconocido
184	gaviota	9	170.39	3243	7.63	22.38	38.73	5			desconocido
185	diversidad	60	1135.93	21774	51.25	22.22	257.39	28			desconocido
186	terrestre	98	1855.36	36061	84.87	21.92	417.80	37			desconocido
187	predominar	36	681.56	13281	31.26	21.86	153.30	22			desconocido
188	subsuelo	9	170.39	3380	7.96	21.47	38.02	7			desconocido
189	descomposición	15	283.98	5660	13.32	21.37	63.23	9			desconocido
190	predominio	11	208.25	4151	9.77	21.37	46.37	9			desconocido
191	ciervo	15	283.98	5694	13.40	21.24	63.06	6			desconocido
192	dominado	32	605.83	12174	28.65	21.20	134.39	21			desconocido
193	espinoso	12	227.19	4582	10.78	21.12	50.31	9			desconocido
194	silvestre	17	321.85	6517	15.34	21.04	71.15	10			desconocido
195	abundar	19	359.71	7365	17.33	20.80	79.11	15			desconocido
