selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
402	crónico	36	222.53	8420	19.82	11.27	108.67	15			desconocido
403	abstracto	38	234.89	8931	21.02	11.22	114.37	21			desconocido
404	experimento	107	661.40	25159	59.21	11.21	321.96	32			desconocido
405	entender él	17	105.08	4007	9.43	11.19	51.08	13			desconocido
406	esquema	78	482.14	18426	43.37	11.16	234.03	22			desconocido
407	habilidad	217	1341.34	51377	120.92	11.14	650.21	67			desconocido
408	concentrar él	19	117.44	4511	10.62	11.10	56.83	16			desconocido
409	metodología	35	216.34	8318	19.58	11.09	104.63	26			desconocido
410	credibilidad	12	74.18	2858	6.73	11.07	35.83	7			desconocido
411	satisfacción	24	148.35	5723	13.47	11.06	71.60	18			desconocido
412	medicamento	65	401.78	15514	36.51	11.05	193.81	18			desconocido
413	condicionado	13	80.36	3111	7.32	11.02	38.70	8			desconocido
414	adicción	21	129.81	5035	11.85	11.00	62.44	8			desconocido
415	ético	38	234.89	9133	21.50	10.97	112.82	24			desconocido
416	fiabilidad	16	98.90	3857	9.08	10.94	47.42	6			desconocido
417	adverso	28	173.08	6777	15.95	10.89	82.77	15			desconocido
418	agresión	43	265.79	10436	24.56	10.86	126.90	15			desconocido
419	déficit	30	185.44	7293	17.16	10.84	88.45	17			desconocido
420	evidencia	152	939.55	37112	87.35	10.80	446.93	60			desconocido
421	explicación	70	432.69	17241	40.58	10.70	204.71	38			desconocido
422	clínica	23	142.17	5692	13.40	10.65	67.06	10			desconocido
423	jerome	14	86.54	3464	8.15	10.65	40.83	11			desconocido
424	prevención	41	253.43	10165	23.92	10.63	119.41	20			desconocido
425	experiencia	342	2114.00	84887	199.79	10.62	995.37	93			desconocido
426	afección	18	111.26	4493	10.57	10.56	52.20	11			desconocido
427	afecto	24	148.35	5997	14.11	10.55	69.56	15			desconocido
428	parálisis	12	74.18	2998	7.06	10.55	34.78	7			desconocido
429	asesoramiento	20	123.63	5014	11.80	10.51	57.85	12			desconocido
430	pensamiento	13	80.36	3260	7.67	10.51	37.59	11			desconocido
431	abuso	81	500.68	20508	48.27	10.41	232.83	27			desconocido
432	estructurado	23	142.17	5832	13.73	10.39	66.05	16			desconocido
433	vivencia	13	80.36	3299	7.76	10.39	37.31	11			desconocido
434	sistemático	46	284.34	11688	27.51	10.37	131.93	25			desconocido
435	anomalía	19	117.44	4835	11.38	10.36	54.44	10			desconocido
436	beneficioso	16	98.90	4082	9.61	10.33	45.77	12			desconocido
437	intimidad	12	74.18	3095	7.28	10.22	34.09	8			desconocido
438	niño	606	3745.85	156561	368.49	10.20	1719.77	68			desconocido
439	hipótesis	88	543.95	22755	53.56	10.19	249.59	38			desconocido
440	entendido	14	86.54	3653	8.60	10.10	39.48	13			desconocido
441	depresión	19	117.44	4984	11.73	10.05	53.40	11			desconocido
